client_id,Variation,confirm,start,total_time_mins
96190,Test,2017-04-12 15:34:38,2017-04-12 15:29:23,5.25
96787,Test,2017-04-03 21:00:31,2017-04-03 20:50:15,10.266666666666667
97424,Test,2017-04-05 11:13:47,2017-04-05 11:11:43,2.066666666666667
97590,Test,2017-04-08 22:43:17,2017-04-08 22:38:07,5.166666666666667
97723,Control,2017-04-08 20:27:21,2017-04-08 20:25:13,2.1333333333333333
98337,Test,2017-04-08 19:24:33,2017-04-08 19:22:53,1.6666666666666667
98860,Control,2017-05-24 08:27:55,2017-05-24 08:26:52,1.05
99149,Control,2017-04-24 11:30:16,2017-04-11 23:21:34,18008.7
99208,Test,2017-04-23 20:26:06,2017-04-23 20:21:06,5.0
99811,Control,2017-04-11 23:33:51,2017-04-11 23:28:08,5.716666666666667
100250,Test,2017-04-02 16:04:49,2017-04-02 16:02:59,1.8333333333333333
100503,Control,2017-06-14 13:52:07,2017-06-14 13:46:43,5.4
100888,Control,2017-04-05 14:05:06,2017-04-05 14:00:22,4.733333333333333
101818,Control,2017-04-04 09:07:19,2017-04-04 09:01:36,5.716666666666667
103515,Control,2017-03-24 11:25:51,2017-03-24 11:21:07,4.733333333333333
103622,Test,2017-04-24 13:41:40,2017-04-24 13:38:30,3.1666666666666665
103627,Test,2017-06-04 22:10:07,2017-06-04 22:08:13,1.9
103669,Test,2017-04-04 16:06:54,2017-04-04 16:04:22,2.533333333333333
104328,Control,2017-04-14 09:33:30,2017-04-03 16:42:32,15410.966666666667
104781,Control,2017-04-19 13:59:28,2017-04-19 12:42:28,77.0
104884,Control,2017-06-10 14:23:39,2017-05-09 11:24:59,46258.666666666664
104972,Test,2017-06-04 07:20:28,2017-06-04 07:18:22,2.1
105026,Control,2017-03-29 12:29:54,2017-03-29 12:20:31,9.383333333333333
105357,Control,2017-05-02 13:58:53,2017-05-02 13:52:58,5.916666666666667
105360,Control,2017-04-06 06:22:42,2017-04-06 06:06:07,16.583333333333332
105623,Control,2017-06-12 13:44:23,2017-06-12 13:38:24,5.983333333333333
106501,Test,2017-03-29 17:27:09,2017-03-29 17:15:45,11.4
108419,Test,2017-04-22 21:01:22,2017-04-22 20:57:02,4.333333333333333
108438,Control,2017-04-12 13:22:10,2017-04-12 13:06:02,16.133333333333333
108892,Test,2017-04-04 22:31:00,2017-04-04 22:26:40,4.333333333333333
109465,Control,2017-04-19 11:09:24,2017-04-19 11:05:51,3.55
109662,Test,2017-03-30 12:00:57,2017-03-30 11:31:33,29.4
109859,Control,2017-03-29 19:43:03,2017-03-29 13:49:36,353.45
110028,Test,2017-03-31 17:58:32,2017-03-31 17:51:12,7.333333333333333
110212,Test,2017-04-20 11:45:05,2017-04-20 11:36:30,8.583333333333334
110772,Test,2017-04-12 14:32:45,2017-04-12 14:14:08,18.616666666666667
111012,Control,2017-05-09 17:42:38,2017-04-02 20:56:25,53086.21666666667
111304,Control,2017-04-07 16:30:51,2017-04-07 16:15:09,15.7
112128,Control,2017-05-18 13:31:58,2017-05-18 13:29:29,2.4833333333333334
112766,Test,2017-04-26 08:59:02,2017-04-19 11:40:52,9918.166666666666
113852,Test,2017-04-05 10:09:48,2017-04-05 10:07:03,2.75
113951,Test,2017-04-22 14:54:47,2017-04-22 14:52:20,2.45
114541,Control,2017-05-09 08:51:24,2017-03-29 11:15:09,58896.25
114542,Test,2017-04-05 15:36:52,2017-04-05 15:34:21,2.5166666666666666
114566,Control,2017-03-30 09:50:13,2017-03-30 09:47:38,2.5833333333333335
115163,Test,2017-04-13 12:20:03,2017-04-13 12:17:37,2.433333333333333
115570,Test,2017-04-12 12:46:10,2017-04-12 12:44:48,1.3666666666666667
115973,Control,2017-04-06 10:10:33,2017-04-06 10:02:03,8.5
116345,Control,2017-04-15 08:54:24,2017-04-15 08:44:37,9.783333333333333
116384,Test,2017-03-29 11:36:31,2017-03-29 11:33:59,2.533333333333333
116693,Control,2017-05-27 13:03:57,2017-05-27 13:02:41,1.2666666666666666
117032,Test,2017-04-12 13:19:53,2017-03-29 13:05:10,20174.716666666667
117276,Test,2017-04-05 18:38:48,2017-04-05 18:36:25,2.3833333333333333
117457,Test,2017-04-09 09:56:10,2017-04-09 09:53:40,2.5
117520,Test,2017-04-08 22:05:19,2017-04-08 22:02:30,2.816666666666667
117621,Control,2017-06-07 18:17:18,2017-06-07 18:13:38,3.6666666666666665
117916,Test,2017-04-05 00:55:28,2017-04-05 00:49:47,5.683333333333334
117979,Control,2017-04-05 12:06:19,2017-04-05 11:56:08,10.183333333333334
118358,Control,2017-06-18 07:56:24,2017-06-18 07:49:43,6.683333333333334
118415,Control,2017-04-01 11:38:29,2017-04-01 11:35:21,3.1333333333333333
118446,Test,2017-04-07 18:47:07,2017-04-07 18:38:14,8.883333333333333
118964,Control,2017-04-23 10:16:33,2017-03-29 11:51:34,35904.98333333333
118966,Test,2017-06-20 16:52:17,2017-06-20 16:49:05,3.2
119634,Test,2017-04-15 16:43:47,2017-04-13 15:46:05,2937.7
120089,Test,2017-06-04 11:18:58,2017-04-16 16:37:09,70241.81666666667
120309,Control,2017-04-03 14:51:30,2017-04-03 14:47:29,4.016666666666667
120351,Test,2017-04-05 13:25:22,2017-04-05 13:22:59,2.3833333333333333
120660,Test,2017-04-20 09:04:07,2017-04-20 09:02:24,1.7166666666666666
120830,Test,2017-04-05 21:19:24,2017-04-05 21:10:33,8.85
120872,Control,2017-03-29 11:50:31,2017-03-29 11:25:35,24.933333333333334
121029,Test,2017-03-31 22:30:40,2017-03-31 22:23:33,7.116666666666666
121238,Test,2017-04-01 21:14:23,2017-04-01 21:08:45,5.633333333333334
121354,Test,2017-03-29 11:21:14,2017-03-29 11:19:09,2.0833333333333335
121672,Test,2017-06-14 18:39:47,2017-06-14 18:32:59,6.8
122526,Test,2017-04-03 16:20:11,2017-04-03 16:09:40,10.516666666666667
122790,Test,2017-03-29 12:54:32,2017-03-29 12:37:24,17.133333333333333
123311,Test,2017-03-15 12:44:16,2017-03-15 12:34:25,9.85
124118,Control,2017-05-25 12:59:31,2017-05-25 12:56:31,3.0
124572,Control,2017-04-02 09:13:08,2017-04-02 09:03:40,9.466666666666667
124614,Test,2017-04-01 11:17:36,2017-04-01 11:14:44,2.8666666666666667
124624,Control,2017-03-29 11:51:34,2017-03-29 11:49:00,2.566666666666667
124916,Control,2017-04-08 16:34:29,2017-04-08 16:32:30,1.9833333333333334
125022,Control,2017-03-31 13:30:03,2017-03-31 13:25:17,4.766666666666667
125305,Control,2017-03-29 13:11:51,2017-03-29 13:10:06,1.75
125679,Control,2017-04-11 01:38:20,2017-03-29 12:22:38,18075.7
126171,Control,2017-04-23 13:17:41,2017-04-23 13:11:34,6.116666666666666
126259,Test,2017-03-30 08:35:16,2017-03-30 08:25:16,10.0
126285,Control,2017-04-18 14:43:28,2017-04-18 14:36:15,7.216666666666667
126288,Test,2017-03-30 10:24:46,2017-03-30 10:19:24,5.366666666666666
126524,Test,2017-04-12 11:11:36,2017-04-12 11:04:09,7.45
126758,Test,2017-04-12 11:37:29,2017-04-12 11:33:04,4.416666666666667
126759,Control,2017-05-14 11:09:18,2017-05-14 10:57:28,11.833333333333334
126853,Test,2017-04-08 09:04:29,2017-04-08 08:59:36,4.883333333333334
127331,Test,2017-04-05 20:09:41,2017-04-05 20:04:08,5.55
127396,Test,2017-04-14 14:24:10,2017-04-14 14:21:34,2.6
127825,Test,2017-04-12 13:07:17,2017-04-12 13:03:42,3.5833333333333335
127921,Test,2017-05-06 11:20:59,2017-05-06 11:15:00,5.983333333333333
128230,Test,2017-04-05 17:00:59,2017-04-05 16:15:21,45.63333333333333
128801,Control,2017-04-10 11:24:34,2017-04-06 11:01:29,5783.083333333333
128919,Test,2017-05-09 08:08:51,2017-05-09 07:45:12,23.65
129549,Control,2017-04-23 19:41:11,2017-04-05 20:38:11,25863.0
129659,Control,2017-03-15 14:40:33,2017-03-15 14:24:32,16.016666666666666
130031,Control,2017-05-21 16:16:00,2017-05-02 14:36:36,27459.4
130452,Test,2017-04-09 11:39:05,2017-04-09 11:18:54,20.183333333333334
130952,Test,2017-04-19 22:19:20,2017-04-05 21:33:55,20205.416666666668
133096,Test,2017-04-24 22:46:59,2017-04-20 18:12:30,6034.483333333334
133394,Test,2017-04-23 17:44:18,2017-04-19 18:02:40,5741.633333333333
133471,Control,2017-04-15 17:08:39,2017-04-15 17:06:47,1.8666666666666667
133522,Control,2017-05-14 17:50:37,2017-05-14 17:34:10,16.45
133631,Control,2017-04-06 13:09:42,2017-04-06 13:07:04,2.6333333333333333
133742,Test,2017-04-13 12:32:06,2017-04-13 12:19:33,12.55
134207,Control,2017-05-30 12:09:15,2017-05-30 11:57:55,11.333333333333334
134282,Test,2017-04-12 17:07:09,2017-04-12 17:01:46,5.383333333333334
134582,Control,2017-04-16 09:51:01,2017-04-16 09:37:06,13.916666666666666
134657,Control,2017-04-24 00:05:08,2017-04-23 23:59:09,5.983333333333333
134829,Control,2017-04-14 10:04:27,2017-04-14 09:57:47,6.666666666666667
135199,Control,2017-05-25 10:21:58,2017-05-25 10:14:58,7.0
135917,Test,2017-05-10 13:21:09,2017-05-10 13:17:36,3.55
135969,Test,2017-04-06 13:33:35,2017-04-06 13:32:23,1.2
136138,Control,2017-04-05 08:29:28,2017-04-05 08:24:42,4.766666666666667
136237,Control,2017-05-24 01:59:35,2017-05-24 01:33:42,25.883333333333333
136978,Test,2017-06-07 20:26:53,2017-06-07 20:24:47,2.1
137016,Test,2017-04-19 12:32:25,2017-04-19 12:29:45,2.6666666666666665
137061,Test,2017-04-02 12:20:54,2017-04-02 12:15:05,5.816666666666666
137412,Test,2017-03-29 11:41:59,2017-03-29 11:38:49,3.1666666666666665
137555,Test,2017-04-17 13:59:48,2017-04-17 13:56:46,3.033333333333333
137816,Test,2017-03-30 00:40:57,2017-03-30 00:38:08,2.816666666666667
138002,Test,2017-03-29 11:23:30,2017-03-29 11:21:37,1.8833333333333333
138741,Test,2017-04-02 15:46:47,2017-04-02 15:43:17,3.5
138790,Test,2017-03-30 08:30:10,2017-03-30 08:24:11,5.983333333333333
139079,Control,2017-04-28 10:27:48,2017-04-28 10:24:51,2.95
139808,Test,2017-04-05 11:25:23,2017-04-05 11:15:46,9.616666666666667
139979,Test,2017-04-12 20:18:41,2017-03-29 20:39:27,20139.233333333334
140020,Test,2017-04-15 13:27:10,2017-03-29 13:47:00,24460.166666666668
140116,Control,2017-04-20 09:48:18,2017-04-20 09:46:03,2.25
140488,Control,2017-04-15 18:01:52,2017-04-10 21:52:33,6969.316666666667
140489,Control,2017-04-19 11:21:16,2017-04-19 11:16:45,4.516666666666667
140683,Test,2017-04-02 15:11:35,2017-04-02 15:06:23,5.2
141417,Test,2017-04-12 15:45:15,2017-04-12 15:41:36,3.65
141602,Control,2017-06-05 10:03:05,2017-04-12 09:06:22,77816.71666666666
141643,Test,2017-04-17 12:02:54,2017-04-17 12:00:10,2.7333333333333334
142579,Control,2017-05-13 08:24:05,2017-05-13 08:21:29,2.6
142725,Control,2017-06-18 09:02:04,2017-06-18 08:57:03,5.016666666666667
143218,Control,2017-04-20 15:43:53,2017-04-20 15:41:24,2.4833333333333334
143267,Test,2017-03-30 09:28:31,2017-03-30 09:26:02,2.4833333333333334
143271,Test,2017-05-16 10:47:33,2017-05-16 10:43:04,4.483333333333333
143610,Control,2017-05-06 18:52:39,2017-05-06 18:49:35,3.066666666666667
143688,Control,2017-04-13 21:29:03,2017-04-05 23:40:47,11388.266666666666
144169,Control,2017-05-03 13:21:55,2017-05-03 13:15:45,6.166666666666667
144244,Control,2017-04-06 20:59:05,2017-04-06 20:54:50,4.25
144678,Control,2017-04-06 11:16:13,2017-04-06 11:11:49,4.4
144773,Control,2017-04-05 11:04:25,2017-04-05 11:03:21,1.0666666666666667
145106,Test,2017-04-05 12:43:28,2017-04-05 12:40:18,3.1666666666666665
145810,Test,2017-06-10 13:54:48,2017-06-10 13:48:29,6.316666666666666
146072,Test,2017-04-05 11:17:29,2017-04-05 10:55:47,21.7
146205,Control,2017-03-29 14:40:39,2017-03-29 14:38:49,1.8333333333333333
146317,Control,2017-04-12 14:02:14,2017-04-12 13:51:26,10.8
146390,Test,2017-04-05 12:50:19,2017-04-05 12:46:52,3.45
146579,Test,2017-04-07 14:22:30,2017-04-07 14:17:31,4.983333333333333
147033,Control,2017-03-29 11:22:05,2017-03-29 11:19:57,2.1333333333333333
147077,Control,2017-04-07 15:04:20,2017-03-29 15:49:52,12914.466666666667
147316,Control,2017-04-19 09:52:00,2017-04-19 09:41:24,10.6
148037,Control,2017-06-12 10:47:36,2017-06-12 10:43:43,3.8833333333333333
148099,Control,2017-04-27 10:41:51,2017-04-27 10:30:56,10.916666666666666
148217,Test,2017-04-06 08:14:28,2017-04-06 08:12:36,1.8666666666666667
148347,Test,2017-04-19 16:32:27,2017-04-19 16:21:52,10.583333333333334
148369,Test,2017-04-15 21:37:35,2017-04-15 21:32:48,4.783333333333333
148391,Test,2017-04-15 16:21:57,2017-03-29 17:01:10,24440.783333333333
148445,Control,2017-05-10 01:37:09,2017-04-06 16:46:53,48050.26666666667
148448,Test,2017-04-14 17:11:03,2017-04-14 17:07:42,3.35
148850,Test,2017-05-31 08:32:56,2017-05-31 08:30:54,2.033333333333333
148954,Control,2017-03-30 17:19:24,2017-03-30 17:16:28,2.933333333333333
149108,Test,2017-04-02 11:00:49,2017-04-02 10:58:08,2.683333333333333
150095,Test,2017-03-29 11:17:13,2017-03-29 11:12:15,4.966666666666667
151897,Test,2017-04-05 12:31:23,2017-04-05 12:27:04,4.316666666666666
152661,Test,2017-05-31 19:07:54,2017-05-31 19:03:36,4.3
153841,Control,2017-04-06 21:25:38,2017-04-06 21:20:46,4.866666666666666
154143,Test,2017-04-07 17:19:16,2017-04-07 17:15:57,3.316666666666667
154147,Test,2017-04-10 18:55:13,2017-03-30 09:53:30,16381.716666666667
154150,Control,2017-06-19 11:30:05,2017-06-19 11:19:44,10.35
154640,Control,2017-04-15 18:44:43,2017-04-15 18:41:03,3.6666666666666665
154809,Test,2017-04-20 12:08:47,2017-04-20 11:47:49,20.966666666666665
155526,Control,2017-03-27 10:56:36,2017-03-27 10:54:08,2.466666666666667
156105,Test,2017-03-29 23:00:15,2017-04-10 08:24:14,-16403.983333333334
157106,Test,2017-05-23 20:12:12,2017-05-23 20:10:04,2.1333333333333333
157209,Test,2017-04-06 22:36:01,2017-04-06 22:31:22,4.65
158047,Test,2017-04-16 11:05:55,2017-04-11 10:28:35,7237.333333333333
158141,Test,2017-04-05 13:34:20,2017-04-05 13:28:38,5.7
159268,Control,2017-04-21 12:30:31,2017-04-21 12:15:45,14.766666666666667
159558,Test,2017-04-26 18:21:06,2017-04-05 20:53:05,30088.016666666666
159617,Control,2017-04-09 15:17:31,2017-04-09 15:13:52,3.65
159687,Test,2017-03-29 15:45:01,2017-03-29 15:34:07,10.9
159823,Control,2017-04-21 15:04:56,2017-04-05 12:41:50,23183.1
159875,Test,2017-05-17 13:45:03,2017-04-10 12:38:54,53346.15
160144,Test,2017-04-26 14:25:58,2017-04-26 14:18:56,7.033333333333333
160466,Control,2017-04-23 20:40:12,2017-04-08 11:21:23,22158.816666666666
160616,Control,2017-04-05 20:14:35,2017-04-05 20:07:08,7.45
160654,Test,2017-04-17 15:17:53,2017-04-16 23:57:33,920.3333333333334
160741,Test,2017-05-20 18:54:34,2017-05-20 18:05:28,49.1
161127,Control,2017-04-05 14:17:34,2017-04-05 14:10:15,7.316666666666666
161440,Test,2017-05-15 23:45:46,2017-05-10 13:14:00,7831.766666666666
161491,Control,2017-04-12 15:14:29,2017-04-12 14:58:19,16.166666666666668
161771,Test,2017-05-02 20:58:17,2017-05-02 20:56:05,2.2
162127,Test,2017-04-12 17:38:37,2017-03-29 14:40:57,20337.666666666668
162575,Control,2017-05-29 10:38:04,2017-05-29 10:34:13,3.85
162894,Test,2017-04-05 12:17:18,2017-04-05 12:13:02,4.266666666666667
163907,Test,2017-04-18 14:23:31,2017-04-15 15:06:35,4276.933333333333
165301,Control,2017-03-29 11:26:48,2017-03-29 09:08:04,138.73333333333332
165428,Control,2017-04-24 11:23:47,2017-04-24 11:17:14,6.55
165765,Test,2017-04-09 13:05:56,2017-04-09 12:55:04,10.866666666666667
165890,Control,2017-04-14 06:14:17,2017-04-14 06:06:24,7.883333333333334
165900,Test,2017-04-25 11:51:31,2017-04-25 11:44:32,6.983333333333333
166017,Test,2017-04-09 15:02:13,2017-04-09 14:51:00,11.216666666666667
166289,Control,2017-05-22 21:35:42,2017-05-22 21:26:37,9.083333333333334
166315,Test,2017-04-07 14:04:33,2017-04-07 14:01:31,3.033333333333333
166702,Control,2017-06-20 20:27:34,2017-06-20 20:23:25,4.15
168266,Test,2017-04-16 14:54:36,2017-03-29 12:20:52,26073.733333333334
168539,Test,2017-04-08 13:49:59,2017-04-08 13:47:39,2.3333333333333335
168727,Control,2017-06-09 10:29:29,2017-06-09 10:28:11,1.3
168989,Test,2017-04-12 18:37:07,2017-04-03 15:09:33,13167.566666666668
169185,Test,2017-06-07 19:24:15,2017-04-08 16:36:21,86567.9
169620,Test,2017-03-29 12:01:16,2017-03-29 11:52:43,8.55
170383,Test,2017-05-17 22:58:08,2017-05-17 22:45:37,12.516666666666667
170507,Control,2017-03-30 16:06:15,2017-03-30 15:59:30,6.75
170660,Control,2017-04-06 15:15:30,2017-04-06 15:12:30,3.0
170798,Test,2017-04-10 10:38:54,2017-04-05 17:15:23,6803.516666666666
170865,Control,2017-06-01 23:30:56,2017-06-01 23:26:24,4.533333333333333
170895,Control,2017-04-14 10:49:40,2017-04-14 10:44:38,5.033333333333333
170896,Control,2017-04-07 13:16:56,2017-04-07 13:11:02,5.9
171096,Test,2017-04-25 14:23:18,2017-03-29 18:22:08,38641.166666666664
171484,Test,2017-04-12 04:42:35,2017-04-12 04:37:45,4.833333333333333
171492,Test,2017-04-12 11:21:14,2017-04-12 11:17:30,3.7333333333333334
171583,Test,2017-05-23 21:27:53,2017-05-23 21:24:13,3.6666666666666665
171597,Test,2017-04-07 09:38:40,2017-04-07 09:33:43,4.95
171971,Test,2017-04-16 18:31:58,2017-04-16 18:28:57,3.0166666666666666
172858,Test,2017-04-02 11:43:00,2017-04-02 11:41:07,1.8833333333333333
173122,Control,2017-05-14 15:41:30,2017-05-14 15:35:35,5.916666666666667
173784,Control,2017-05-29 14:25:51,2017-03-25 15:36:58,93528.88333333333
174238,Test,2017-04-15 22:31:10,2017-04-15 22:29:01,2.15
174244,Test,2017-06-01 12:35:03,2017-06-01 12:32:36,2.45
174800,Control,2017-04-10 12:23:24,2017-04-10 12:21:14,2.1666666666666665
174806,Control,2017-04-09 21:36:44,2017-04-09 21:33:11,3.55
175033,Control,2017-04-08 15:03:38,2017-04-06 21:43:15,2480.383333333333
175752,Test,2017-04-19 12:52:24,2017-04-19 12:45:13,7.183333333333334
175784,Control,2017-04-05 10:58:18,2017-04-05 10:52:07,6.183333333333334
176114,Test,2017-04-23 13:11:29,2017-04-23 12:43:54,27.583333333333332
176808,Control,2017-03-29 11:21:02,2017-03-29 11:18:25,2.6166666666666667
176963,Test,2017-04-03 14:42:40,2017-04-03 14:25:42,16.966666666666665
176966,Test,2017-04-05 10:39:18,2017-04-05 10:35:52,3.433333333333333
177581,Control,2017-04-15 12:19:03,2017-04-15 12:12:21,6.7
177765,Test,2017-03-29 11:10:52,2017-03-29 11:05:02,5.833333333333333
177876,Control,2017-03-31 09:49:13,2017-03-31 09:47:28,1.75
177990,Control,2017-04-05 12:24:18,2017-04-05 12:06:36,17.7
178125,Test,2017-06-19 03:06:00,2017-06-19 03:03:58,2.033333333333333
178214,Test,2017-04-18 20:35:05,2017-04-18 20:22:51,12.233333333333333
178493,Control,2017-04-05 11:51:04,2017-04-05 11:41:23,9.683333333333334
179076,Control,2017-04-28 08:49:42,2017-04-28 08:26:32,23.166666666666668
179119,Test,2017-06-02 08:54:19,2017-06-02 08:52:05,2.2333333333333334
179489,Control,2017-04-08 16:18:27,2017-04-08 16:15:27,3.0
180142,Control,2017-04-03 19:02:51,2017-04-03 18:52:32,10.316666666666666
180381,Control,2017-04-19 13:46:46,2017-04-19 13:39:38,7.133333333333334
180404,Control,2017-04-05 12:02:22,2017-04-05 11:59:28,2.9
180425,Test,2017-05-12 10:56:22,2017-05-12 10:52:13,4.15
180953,Control,2017-05-19 22:37:47,2017-05-17 21:52:20,2925.45
181125,Test,2017-04-20 10:19:52,2017-04-06 09:05:14,20234.633333333335
181254,Test,2017-04-12 14:04:56,2017-04-09 12:48:26,4396.5
182074,Test,2017-04-02 15:18:51,2017-04-02 15:16:05,2.7666666666666666
182574,Control,2017-04-20 16:29:51,2017-04-20 16:25:01,4.833333333333333
182739,Test,2017-03-22 14:58:37,2017-03-22 13:50:59,67.63333333333334
183077,Test,2017-03-23 11:53:14,2017-03-23 11:46:45,6.483333333333333
183287,Control,2017-04-09 13:24:39,2017-04-09 13:22:58,1.6833333333333333
183399,Control,2017-04-06 16:02:13,2017-04-06 15:55:10,7.05
183720,Test,2017-04-05 13:26:39,2017-04-05 13:25:16,1.3833333333333333
183855,Control,2017-04-12 11:25:11,2017-04-12 11:12:54,12.283333333333333
184127,Test,2017-04-14 21:32:49,2017-04-14 21:30:47,2.033333333333333
184211,Control,2017-05-31 11:41:26,2017-04-13 11:16:32,69144.9
184216,Test,2017-03-31 19:00:24,2017-03-31 18:57:47,2.6166666666666667
184701,Test,2017-03-29 11:15:22,2017-03-29 11:10:42,4.666666666666667
184963,Control,2017-06-19 21:01:18,2017-06-19 20:59:56,1.3666666666666667
185096,Test,2017-05-16 14:05:29,2017-05-10 09:08:34,8936.916666666666
185675,Test,2017-04-05 18:41:24,2017-04-05 18:19:55,21.483333333333334
185881,Control,2017-03-29 21:41:21,2017-03-29 21:35:12,6.15
185963,Test,2017-06-11 14:21:26,2017-04-19 21:20:39,75900.78333333334
186246,Control,2017-04-04 11:24:24,2017-03-29 15:07:20,8417.066666666668
186612,Control,2017-04-21 09:24:10,2017-04-21 09:20:47,3.3833333333333333
186857,Test,2017-04-10 18:49:29,2017-04-10 18:33:59,15.5
187498,Test,2017-06-18 08:23:10,2017-06-18 08:20:21,2.816666666666667
187547,Test,2017-04-11 07:55:49,2017-04-11 07:51:28,4.35
187837,Control,2017-04-13 13:30:47,2017-04-13 13:28:03,2.7333333333333334
187901,Control,2017-05-18 12:55:00,2017-05-18 12:51:58,3.033333333333333
188427,Control,2017-03-31 08:39:34,2017-03-31 08:32:47,6.783333333333333
189053,Control,2017-04-18 12:51:04,2017-04-18 12:43:35,7.483333333333333
189267,Control,2017-05-17 15:28:36,2017-05-17 15:26:44,1.8666666666666667
189299,Control,2017-04-04 11:25:14,2017-04-04 11:16:32,8.7
189571,Control,2017-04-06 14:32:05,2017-04-06 14:30:22,1.7166666666666666
189572,Test,2017-03-30 14:35:59,2017-03-30 14:33:05,2.9
190001,Test,2017-04-15 18:18:55,2017-04-15 17:57:34,21.35
190197,Control,2017-04-05 12:03:35,2017-04-05 11:54:15,9.333333333333334
190246,Test,2017-04-17 19:05:12,2017-04-17 18:58:19,6.883333333333334
190580,Test,2017-04-20 15:55:25,2017-03-30 10:41:21,30554.066666666666
190598,Test,2017-05-09 12:35:46,2017-05-09 12:32:25,3.35
191373,Control,2017-03-30 13:43:01,2017-03-30 13:36:45,6.266666666666667
191619,Test,2017-04-13 20:20:41,2017-04-13 20:17:16,3.4166666666666665
191749,Control,2017-04-03 10:42:50,2017-04-03 10:39:46,3.066666666666667
191877,Test,2017-04-16 13:55:06,2017-04-16 13:46:46,8.333333333333334
192518,Test,2017-04-27 09:13:09,2017-04-27 09:10:40,2.4833333333333334
192577,Test,2017-06-07 10:27:18,2017-04-19 23:36:22,69770.93333333333
193111,Test,2017-05-08 08:58:13,2017-04-17 23:46:15,29351.966666666667
193303,Test,2017-04-08 10:14:44,2017-04-08 10:10:36,4.133333333333334
193305,Test,2017-03-29 15:48:35,2017-03-29 15:43:57,4.633333333333334
193457,Test,2017-04-09 16:12:46,2017-04-09 16:09:12,3.566666666666667
193835,Control,2017-03-29 15:04:47,2017-03-29 15:00:46,4.016666666666667
194329,Control,2017-04-05 13:06:12,2017-04-05 13:03:56,2.2666666666666666
